@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute features-1 numeric
@attribute features-2 numeric
@attribute features-3 numeric
@attribute features-4 numeric
@attribute features-5 numeric
@attribute features-6 numeric
@attribute features-7 numeric
@attribute state {0,1,2,3,4}
@attribute intensity numeric

@data
19779,'2026/07/05 21:19:17:390',159,0.652121,0.504761,0.025185,-0.010828,0.00662,1.715252,0.042942,4,1
19780,'2026/07/05 21:19:17:502',159,0.634511,0.515628,0.022502,-0.007726,0.004133,1.715252,0.038565,4,1
19781,'2026/07/05 21:19:17:625',159,0.628568,0.515628,0.022502,-0.002598,-0.000932,1.715252,0.038565,4,1
19782,'2026/07/05 21:19:17:736',159,0.625148,0.509932,0.024204,0.000818,-0.003086,1.715252,0.041705,4,1
19783,'2026/07/05 21:19:17:853',159,0.632293,0.501627,0.022526,0.002493,-0.003086,1.715252,0.041705,4,1
19784,'2026/07/05 21:19:17:947',159,0.646989,0.497923,0.025632,0.009621,-0.000278,1.715252,0.043267,4,1
19785,'2026/07/05 21:19:18:065',159,0.667596,0.503802,0.025632,0.009621,0.002449,1.715252,0.043267,4,1
19786,'2026/07/05 21:19:18:171',159,0.685359,0.512305,0.023025,0.008018,0.004836,1.715252,0.038917,4,1
19787,'2026/07/05 21:19:18:285',159,0.697143,0.515356,0.021063,0.00525,0.002146,1.715252,0.035574,4,1
19788,'2026/07/05 21:19:18:381',159,0.700471,0.510894,0.022875,0.00007,-0.003154,1.715252,0.035574,4,1
19789,'2026/07/05 21:19:18:495',159,0.695504,0.504613,0.022875,-0.001959,-0.003154,1.692658,0.035574,4,1
19790,'2026/07/05 21:19:18:606',159,0.684284,0.501443,0.022727,-0.007163,-0.000511,1.692658,0.035574,4,1
19791,'2026/07/05 21:19:18:717',159,0.665784,0.505052,0.022727,-0.00899,0.002703,1.692658,0.039688,4,1
19792,'2026/07/05 21:19:18:824',159,0.648589,0.5109,0.021033,-0.00899,0.002703,1.692658,0.035759,4,1
19793,'2026/07/05 21:19:18:934',159,0.630779,0.523374,0.021033,-0.00899,0.006633,1.714289,0.035759,4,1
19794,'2026/07/05 21:19:19:055',159,0.617719,0.527339,0.019493,-0.007217,0.002348,1.714289,0.03255,4,1
19795,'2026/07/05 21:19:19:164',159,0.617719,0.523834,0.022599,0.000515,-0.00435,1.714289,0.038405,4,1
19796,'2026/07/05 21:19:19:286',159,0.623952,0.513952,0.022599,0.002622,-0.00435,1.714289,0.038405,4,1
19797,'2026/07/05 21:19:19:389',159,0.638198,0.509154,0.02516,0.009313,-0.002326,1.714289,0.042086,4,1
19798,'2026/07/05 21:19:19:494',159,0.657682,0.50566,0.023397,0.009313,0.000174,1.692952,0.042086,4,1
19799,'2026/07/05 21:19:19:601',159,0.676632,0.509047,0.023397,0.009313,0.003209,1.692952,0.03674,4,1
19800,'2026/07/05 21:19:19:712',159,0.695683,0.52405,0.021647,0.009313,0.006477,1.692952,0.036265,4,1
19801,'2026/07/05 21:19:19:825',159,0.710691,0.531657,0.019186,0.006996,0.004472,1.692952,0.03213,4,1
19802,'2026/07/05 21:19:19:936',159,0.716681,0.531657,0.021918,0.002462,-0.002959,1.692952,0.036565,4,1
19803,'2026/07/05 21:19:20:043',159,0.719884,0.521289,0.021918,0.000699,-0.004644,1.692952,0.036565,4,1
19804,'2026/07/05 21:19:20:152',159,0.707765,0.509586,0.023753,-0.006698,-0.006165,1.692952,0.039723,4,1
19805,'2026/07/05 21:19:20:251',159,0.69234,0.501031,0.022002,-0.006698,-0.003717,1.692952,0.039723,4,1
19806,'2026/07/05 21:19:20:361',159,0.674709,0.497737,0.022002,-0.008304,-0.000657,1.692952,0.035444,4,1
19807,'2026/07/05 21:19:20:470',159,0.653278,0.505797,0.023628,-0.010413,0.004935,1.692952,0.039929,4,1
19808,'2026/07/05 21:19:20:588',159,0.632195,0.517748,0.023628,-0.010413,0.004935,1.692952,0.039929,4,1
19809,'2026/07/05 21:19:20:704',159,0.614031,0.529202,0.018439,-0.008551,0.004935,1.720065,0.031398,4,1
19810,'2026/07/05 21:19:20:823',159,0.604843,0.529202,0.021417,-0.003834,-0.001145,1.720065,0.036162,4,1
19811,'2026/07/05 21:19:20:926',159,0.604843,0.520343,0.024972,0.002692,-0.005562,1.720065,0.04195,4,1
19812,'2026/07/05 21:19:21:024',159,0.616944,0.508378,0.024972,0.005345,-0.005562,1.720065,0.04195,4,1
19813,'2026/07/05 21:19:21:122',159,0.632428,0.500462,0.023429,0.008569,-0.003111,1.698662,0.04195,4,1
19814,'2026/07/05 21:19:21:233',159,0.653532,0.500462,0.025701,0.010664,0.000353,1.698662,0.04195,4,1
19815,'2026/07/05 21:19:21:348',159,0.673439,0.504222,0.023183,0.010664,0.002075,1.698662,0.038801,4,1
19816,'2026/07/05 21:19:21:485',159,0.689501,0.508618,0.020345,0.007082,-0.000421,1.698662,0.034082,4,1
19817,'2026/07/05 21:19:21:594',159,0.700103,0.508618,0.017711,0.005489,-0.000421,1.698662,0.029682,4,1
19818,'2026/07/05 21:19:21:697',159,0.700103,0.499046,0.019927,-0.000824,-0.00335,1.698662,0.033256,4,1
19819,'2026/07/05 21:19:21:810',159,0.694961,0.495832,0.019927,-0.003402,-0.00335,1.698662,0.033256,4,1
19820,'2026/07/05 21:19:21:924',159,0.683236,0.490379,0.020375,-0.007339,-0.000393,1.698662,0.033256,4,1
19821,'2026/07/05 21:19:22:022',159,0.66509,0.490379,0.020375,-0.008907,0.001837,1.698662,0.033256,4,1
19822,'2026/07/05 21:19:22:113',159,0.646961,0.499621,0.020375,-0.008907,0.004139,1.698662,0.033256,4,1
19823,'2026/07/05 21:19:22:229',159,0.628818,0.517314,0.022677,-0.008907,0.008618,1.722624,0.038949,4,1
19824,'2026/07/05 21:19:22:344',159,0.613673,0.531335,0.019786,-0.006923,0.00573,1.722624,0.034078,4,1
19825,'2026/07/05 21:19:22:444',159,0.607456,0.53651,0.020991,-0.002894,0.000186,1.722624,0.036002,4,1
19826,'2026/07/05 21:19:22:563',159,0.603279,0.53142,0.020991,-0.001289,-0.003576,1.722624,0.036002,4,1
19827,'2026/07/05 21:19:28:109',160,0.493779,0.761862,0.018599,0.009424,0.006192,1.665995,0.030729,4,1
19828,'2026/07/05 21:19:28:223',160,0.504005,0.76539,0.018599,0.004391,0.003555,1.665995,0.030729,4,1
19829,'2026/07/05 21:19:28:324',160,0.507636,0.769362,0.018599,0.000929,0.0014,1.665995,0.030729,4,1
19830,'2026/07/05 21:19:28:430',160,0.507636,0.769362,0.018599,-0.001939,-0.00029,1.665995,0.030729,4,1
19831,'2026/07/05 21:19:28:530',160,0.487949,0.760685,0.022661,-0.009389,-0.003385,1.665995,0.037161,4,1
19832,'2026/07/05 21:19:28:643',160,0.468001,0.751354,0.022661,-0.009389,-0.004969,1.665995,0.037161,4,1
19833,'2026/07/05 21:19:28:756',160,0.445234,0.743269,0.020861,-0.012207,-0.004969,1.665995,0.037161,4,1
19834,'2026/07/05 21:19:28:865',160,0.425174,0.736212,0.018114,-0.009252,-0.003265,1.665995,0.031912,4,1
19835,'2026/07/05 21:19:28:974',160,0.417807,0.731971,0.020827,-0.001468,-0.001415,1.665995,0.034225,4,1
19836,'2026/07/05 21:19:29:090',160,0.417807,0.731971,0.022641,0.004011,0.001081,1.665995,0.034225,4,1
19837,'2026/07/05 21:19:29:199',160,0.429184,0.731971,0.020816,0.004011,0.001081,1.665995,0.034225,4,1
19838,'2026/07/05 21:19:29:323',160,0.451214,0.741685,0.025466,0.011925,0.004725,1.665995,0.041832,4,1
19839,'2026/07/05 21:19:29:401',160,0.47426,0.751155,0.023266,0.011925,0.004725,1.665995,0.038377,4,1
19840,'2026/07/05 21:19:29:512',160,0.495664,0.760925,0.019883,0.010104,0.004725,1.665995,0.032831,4,1
19841,'2026/07/05 21:19:29:630',160,0.510821,0.76485,0.017828,0.00667,0.002893,1.665995,0.029465,4,1
19842,'2026/07/05 21:19:29:747',160,0.515701,0.769651,0.021794,-0.001157,-0.000974,1.665995,0.035988,4,1
19843,'2026/07/05 21:19:29:857',160,0.507375,0.762952,0.021794,-0.002911,-0.002562,1.665995,0.035988,4,1
19844,'2026/07/05 21:19:29:962',160,0.49562,0.756361,0.021794,-0.005402,-0.002562,1.665995,0.035988,4,1
19845,'2026/07/05 21:19:30:081',160,0.471389,0.74894,0.024601,-0.01174,-0.002562,1.665995,0.040301,4,1
19846,'2026/07/05 21:19:30:194',160,0.446925,0.741109,0.022976,-0.01174,-0.004065,1.665995,0.035876,4,1
19847,'2026/07/05 21:19:30:302',160,0.423568,0.734935,0.019652,-0.01174,-0.004065,1.665995,0.032322,4,1
19848,'2026/07/05 21:19:30:413',160,0.40674,0.731908,0.017149,-0.007637,-0.004065,1.665995,0.028243,4,1
19849,'2026/07/05 21:19:30:517',160,0.40674,0.727148,0.021611,0.001189,-0.001926,1.665995,0.035269,4,1
19850,'2026/07/05 21:19:30:624',160,0.415325,0.727148,0.021611,0.004864,-0.000008,1.665995,0.035269,4,1
19851,'2026/07/05 21:19:30:736',160,0.429613,0.727148,0.021611,0.006513,0.002223,1.665995,0.035269,4,1
19852,'2026/07/05 21:19:30:837',160,0.456217,0.741022,0.026545,0.012792,0.005841,1.665995,0.043638,4,1
19853,'2026/07/05 21:19:30:946',160,0.481651,0.750393,0.02242,0.012792,0.005841,1.665995,0.039924,4,1
19854,'2026/07/05 21:19:31:055',160,0.500508,0.754527,0.02242,0.008376,0.001287,1.665995,0.035419,4,1
19855,'2026/07/05 21:19:31:172',160,0.511638,0.754527,0.020236,0.006278,0.001287,1.665995,0.031454,4,1
19856,'2026/07/05 21:19:31:283',160,0.514994,0.754527,0.022856,-0.002925,-0.002159,1.665995,0.037356,4,1
19857,'2026/07/05 21:19:31:395',160,0.501912,0.747451,0.022856,-0.004611,-0.002159,1.665995,0.037356,4,1
19858,'2026/07/05 21:19:31:500',160,0.487866,0.739857,0.021194,-0.006481,-0.003848,1.665995,0.037356,4,1
19859,'2026/07/05 21:19:31:604',160,0.461919,0.731341,0.025013,-0.012698,-0.003848,1.665995,0.041135,4,1
19860,'2026/07/05 21:19:31:726',160,0.437191,0.727883,0.022836,-0.012698,-0.003848,1.665995,0.037641,4,1
19861,'2026/07/05 21:19:31:845',160,0.416977,0.722584,0.019306,-0.009324,-0.002326,1.665995,0.031835,4,1
19862,'2026/07/05 21:19:31:959',160,0.403155,0.718495,0.016845,-0.006088,-0.002326,1.665995,0.027808,4,1
19863,'2026/07/05 21:19:32:068',160,0.403155,0.715393,0.02038,0.00038,-0.000333,1.665995,0.033481,4,1
19864,'2026/07/05 21:19:32:170',160,0.413569,0.715393,0.02038,0.003471,-0.000333,1.665995,0.033481,4,1
19865,'2026/07/05 21:19:32:291',160,0.430078,0.715393,0.022831,0.010325,0.002123,1.665995,0.037975,4,1
19866,'2026/07/05 21:19:32:395',160,0.450888,0.718673,0.020726,0.010325,0.002123,1.665995,0.034582,4,1
19867,'2026/07/05 21:19:32:488',160,0.468382,0.723177,0.016788,0.008177,0.002123,1.665995,0.028011,4,1
19868,'2026/07/05 21:19:32:600',160,0.472194,0.723177,0.019285,0.002276,-0.000558,1.665995,0.032195,4,1
19869,'2026/07/05 21:19:32:711',160,0.472194,0.719412,0.019285,-0.002612,-0.002691,1.665995,0.032195,4,1
19870,'2026/07/05 21:19:32:830',160,0.462956,0.715137,0.021729,-0.007119,-0.002691,1.665995,0.036186,4,1
19871,'2026/07/05 21:19:32:932',160,0.447681,0.712053,0.020073,-0.007119,-0.002691,1.665995,0.036186,4,1
19872,'2026/07/05 21:19:33:051',160,0.431094,0.706992,0.0183,-0.007119,-0.002691,1.665995,0.031884,4,1
19873,'2026/07/05 21:19:33:158',160,0.415356,0.70267,0.016273,-0.007119,-0.002691,1.665995,0.027171,4,1
19874,'2026/07/05 21:19:33:269',160,0.40966,0.698895,0.019263,0.000203,-0.001019,1.665995,0.03205,4,1
19875,'2026/07/05 21:19:33:380',160,0.414157,0.698895,0.019263,0.002803,-0.001019,1.665995,0.03205,4,1
19876,'2026/07/05 21:19:33:493',160,0.423169,0.698895,0.017604,0.005007,-0.001019,1.665995,0.03205,4,1
19877,'2026/07/05 21:19:33:603',160,0.441877,0.698895,0.02075,0.009176,0.001562,1.665995,0.03205,4,1
19878,'2026/07/05 21:19:33:716',160,0.461606,0.702522,0.018358,0.009176,0.001562,1.665995,0.03205,4,1
19879,'2026/07/05 21:19:33:828',160,0.47808,0.702522,0.016343,0.00734,0.001562,1.665995,0.02846,4,1
19880,'2026/07/05 21:19:33:926',160,0.487093,0.705811,0.016343,0.003618,0.001562,1.665995,0.02846,4,1
19881,'2026/07/05 21:19:34:045',160,0.487093,0.705811,0.019947,-0.00413,-0.000204,1.665995,0.032582,4,1
19882,'2026/07/05 21:19:34:161',160,0.473074,0.701683,0.019947,-0.006068,-0.002608,1.665995,0.032582,4,1
19883,'2026/07/05 21:19:34:271',160,0.459033,0.697755,0.018095,-0.006068,-0.002608,1.665995,0.032582,4,1
19884,'2026/07/05 21:19:34:384',160,0.437815,0.694612,0.018709,-0.011123,-0.002608,1.665995,0.032582,4,1
19885,'2026/07/05 21:19:34:502',160,0.420872,0.691212,0.016778,-0.007426,-0.001064,1.665995,0.028572,4,1
19886,'2026/07/05 21:19:34:597',160,0.410836,0.691212,0.016778,-0.004184,-0.001064,1.665995,0.025521,4,1
19887,'2026/07/05 21:19:34:718',160,0.407112,0.691212,0.015009,-0.001051,-0.001064,1.665995,0.025521,4,1
19888,'2026/07/05 21:19:34:824',160,0.413473,0.68765,0.019066,0.005936,0.000964,1.665995,0.03151,4,1
19889,'2026/07/05 21:19:34:931',160,0.428681,0.68765,0.019066,0.007951,0.000964,1.665995,0.03151,4,1
19890,'2026/07/05 21:19:35:041',160,0.446957,0.691711,0.019066,0.009542,0.002505,1.665995,0.03151,4,1
19891,'2026/07/05 21:19:35:144',160,0.470295,0.703706,0.021349,0.011935,0.005248,1.665995,0.035345,4,1
19892,'2026/07/05 21:19:35:261',160,0.489114,0.711062,0.01803,0.00869,0.003375,1.665995,0.029884,4,1
19893,'2026/07/05 21:19:35:363',160,0.492208,0.711062,0.020436,0.000465,0.000579,1.665995,0.03365,4,1
19894,'2026/07/05 21:19:35:470',160,0.489002,0.711062,0.020436,-0.002697,-0.001344,1.665995,0.03365,4,1
19895,'2026/07/05 21:19:35:588',160,0.474481,0.707359,0.024515,-0.010302,-0.001344,1.642707,0.039919,4,1
19896,'2026/07/05 21:19:35:694',160,0.452606,0.703975,0.024515,-0.010302,-0.001344,1.642707,0.039919,4,1
19897,'2026/07/05 21:19:35:806',160,0.431438,0.703975,0.020265,-0.010302,-0.001344,1.642707,0.035673,4,1
19898,'2026/07/05 21:19:35:918',160,0.41491,0.703975,0.016973,-0.007952,-0.001344,1.642707,0.02782,4,1
19899,'2026/07/05 21:19:36:034',160,0.404375,0.700972,0.016973,-0.004422,-0.001344,1.66302,0.02782,4,1
19900,'2026/07/05 21:19:36:149',160,0.409263,0.700972,0.019903,0.003244,0.000202,1.66302,0.032543,4,1
19901,'2026/07/05 21:19:36:256',160,0.419617,0.700972,0.019903,0.005889,0.000202,1.66302,0.032543,4,1
19902,'2026/07/05 21:19:36:371',160,0.442981,0.706003,0.02356,0.010943,0.002794,1.66302,0.038537,4,1
19903,'2026/07/05 21:19:36:491',160,0.465828,0.711342,0.020782,0.010943,0.002794,1.66302,0.034049,4,1
19904,'2026/07/05 21:19:36:600',160,0.484347,0.715239,0.018703,0.008475,0.002794,1.66302,0.030644,4,1
19905,'2026/07/05 21:19:36:703',160,0.495842,0.715239,0.016756,0.004883,0.000613,1.66302,0.027549,4,1
19906,'2026/07/05 21:19:36:810',160,0.495842,0.715239,0.021169,-0.003371,-0.001978,1.66302,0.034475,4,1
19907,'2026/07/05 21:19:36:914',160,0.484116,0.71068,0.021169,-0.006115,-0.001978,1.66302,0.034475,4,1
19908,'2026/07/05 21:19:37:022',160,0.469317,0.705484,0.021169,-0.007773,-0.001978,1.66302,0.034475,4,1
19909,'2026/07/05 21:19:37:134',160,0.44226,0.701849,0.024429,-0.013483,-0.001978,1.66302,0.039843,4,1
19910,'2026/07/05 21:19:37:247',160,0.416492,0.701849,0.02221,-0.013483,-0.000331,1.66302,0.036316,4,1
19911,'2026/07/05 21:19:37:356',160,0.396409,0.701849,0.019412,-0.009085,-0.000331,1.66302,0.031808,4,1
19912,'2026/07/05 21:19:37:463',160,0.384099,0.701849,0.017568,-0.005179,-0.000331,1.66302,0.028072,4,1
19913,'2026/07/05 21:19:37:575',160,0.380449,0.701849,0.020991,0.002955,-0.000331,1.66302,0.034274,4,1
19914,'2026/07/05 21:19:37:688',160,0.394664,0.701849,0.020991,0.005187,-0.000331,1.66302,0.034274,4,1
19915,'2026/07/05 21:19:37:797',160,0.410327,0.701849,0.020991,0.007416,-0.000331,1.66302,0.034274,4,1
19916,'2026/07/05 21:19:37:904',160,0.436758,0.701849,0.024033,0.012762,0.002288,1.66302,0.039213,4,1
19917,'2026/07/05 21:19:38:015',160,0.462279,0.705954,0.022345,0.012762,0.002288,1.66302,0.034324,4,1
19918,'2026/07/05 21:19:38:122',160,0.482107,0.710047,0.018866,0.008559,0.000194,1.66302,0.030892,4,1
19919,'2026/07/05 21:19:38:242',160,0.492236,0.710047,0.018866,0.003997,0.000194,1.66302,0.030892,4,1
19920,'2026/07/05 21:19:38:342',160,0.492236,0.705509,0.021663,-0.003166,-0.002395,1.66302,0.035292,4,1
19921,'2026/07/05 21:19:38:440',160,0.481158,0.702285,0.021663,-0.005659,-0.002395,1.66302,0.035292,4,1
19922,'2026/07/05 21:19:38:556',160,0.467886,0.696712,0.019951,-0.005659,-0.002395,1.66302,0.031738,4,1
19923,'2026/07/05 21:19:38:665',160,0.443369,0.693217,0.022153,-0.012474,-0.002395,1.66302,0.038792,4,1
19924,'2026/07/05 21:19:38:787',160,0.420842,0.693217,0.020608,-0.012474,-0.000749,1.66302,0.033764,4,1
19925,'2026/07/05 21:19:38:899',160,0.401658,0.693217,0.016163,-0.010262,-0.000749,1.66302,0.029455,4,1
19926,'2026/07/05 21:19:39:011',160,0.388406,0.693217,0.016163,-0.005739,-0.000749,1.66302,0.025346,4,1
19927,'2026/07/05 21:19:39:124',160,0.383818,0.689803,0.017353,0.000585,-0.000749,1.66302,0.028648,4,1
19928,'2026/07/05 21:19:39:235',160,0.389096,0.689803,0.017353,0.003116,-0.000749,1.66302,0.028648,4,1
19929,'2026/07/05 21:19:39:359',160,0.402265,0.685553,0.020225,0.008994,-0.000749,1.66302,0.033317,4,1
19930,'2026/07/05 21:19:39:461',160,0.422337,0.685553,0.020225,0.008994,-0.000749,1.66302,0.033317,4,1
19931,'2026/07/05 21:19:39:566',160,0.444407,0.689369,0.020225,0.010717,0.00158,1.66302,0.033317,4,1
19932,'2026/07/05 21:19:39:675',160,0.471135,0.702172,0.023012,0.013354,0.006592,1.66302,0.038001,4,1
19933,'2026/07/05 21:19:39:790',160,0.494202,0.712925,0.017914,0.010849,0.005042,1.66302,0.02962,4,1
19934,'2026/07/05 21:19:39:903',160,0.507877,0.717408,0.019657,0.004108,0.001942,1.66302,0.02962,4,1
19935,'2026/07/05 21:19:40:011',160,0.507877,0.717408,0.019657,-0.000579,0.000009,1.66302,0.033449,4,1
19936,'2026/07/05 21:19:40:116',160,0.497709,0.717408,0.025403,-0.009073,-0.002195,1.641796,0.041107,4,1
19937,'2026/07/05 21:19:40:222',160,0.47592,0.712043,0.025403,-0.011333,-0.002195,1.641796,0.041107,4,1
19938,'2026/07/05 21:19:40:336',160,0.452037,0.708007,0.02332,-0.011333,-0.002195,1.641796,0.038088,4,1
19939,'2026/07/05 21:19:40:445',160,0.426103,0.708007,0.021619,-0.01371,0.00021,1.641796,0.038088,4,1
19940,'2026/07/05 21:19:40:553',160,0.406416,0.708007,0.020029,-0.009029,0.00021,1.641796,0.032808,4,1
19941,'2026/07/05 21:19:40:660',160,0.40296,0.708007,0.020029,-0.003445,0.00021,1.641796,0.032808,4,1
19942,'2026/07/05 21:19:40:765',160,0.40296,0.703797,0.020029,0.00147,-0.001584,1.641796,0.032808,4,1
19943,'2026/07/05 21:19:40:896',160,0.412946,0.703797,0.023718,0.008614,-0.001584,1.661983,0.038946,4,1
19944,'2026/07/05 21:19:40:997',160,0.43386,0.703797,0.023718,0.010913,-0.001584,1.661983,0.038946,4,1
19945,'2026/07/05 21:19:41:113',160,0.457022,0.703797,0.021914,0.010913,0.000668,1.661983,0.035813,4,1
19946,'2026/07/05 21:19:41:219',160,0.482193,0.709321,0.021113,0.013174,0.003564,1.661983,0.035813,4,1
19947,'2026/07/05 21:19:41:334',160,0.498961,0.709321,0.021388,0.006181,0.000018,1.661983,0.035012,4,1
19948,'2026/07/05 21:19:41:452',160,0.503845,0.709321,0.019815,0.002995,0.000018,1.661983,0.035012,4,1
19949,'2026/07/05 21:19:41:555',160,0.507855,0.709321,0.019815,-0.000483,-0.001654,1.661983,0.031171,4,1
19950,'2026/07/05 21:19:41:671',160,0.49593,0.700409,0.022188,-0.005321,-0.003709,1.640751,0.036138,4,1
19951,'2026/07/05 21:19:41:777',160,0.480745,0.697381,0.022188,-0.007146,-0.003709,1.640751,0.036138,4,1
19952,'2026/07/05 21:19:41:884',160,0.458051,0.692259,0.024432,-0.013823,-0.000378,1.640751,0.039976,4,1
19953,'2026/07/05 21:19:41:993',160,0.433018,0.692259,0.022668,-0.012097,-0.000378,1.640751,0.034708,4,1
19954,'2026/07/05 21:19:42:106',160,0.415035,0.692259,0.019074,-0.00704,-0.000378,1.640751,0.031238,4,1
19955,'2026/07/05 21:19:42:208',160,0.406725,0.692259,0.019074,-0.00319,-0.000378,1.640751,0.031238,4,1
19956,'2026/07/05 21:19:42:320',160,0.406725,0.692259,0.019074,0.000756,-0.000378,1.640751,0.031238,4,1
19957,'2026/07/05 21:19:42:436',160,0.4208,0.692259,0.022518,0.008219,0.001494,1.640751,0.036935,4,1
19958,'2026/07/05 21:19:42:532',160,0.438811,0.695666,0.022518,0.008219,0.001494,1.640751,0.036935,4,1
19959,'2026/07/05 21:19:42:632',160,0.460001,0.699671,0.020493,0.010485,0.001494,1.640751,0.033573,4,1
19960,'2026/07/05 21:19:47:574',161,0.350811,0.470856,0.01451,0.007338,0.007297,1.702415,0.027422,4,1
19961,'2026/07/05 21:19:47:684',161,0.356686,0.475733,0.016304,0.002939,0.001015,1.702415,0.027641,4,1
19962,'2026/07/05 21:19:47:797',161,0.361716,0.475733,0.016304,0.001179,-0.00081,1.702415,0.027641,4,1
19963,'2026/07/05 21:19:47:904',161,0.361716,0.471422,0.016304,-0.000895,-0.002538,1.702415,0.027641,4,1
19964,'2026/07/05 21:19:48:003',161,0.352112,0.462505,0.016304,-0.004606,-0.004083,1.702415,0.027641,4,1
19965,'2026/07/05 21:19:48:117',161,0.340654,0.45447,0.016304,-0.004606,-0.004083,1.702415,0.027641,4,1
19966,'2026/07/05 21:19:48:228',161,0.32444,0.449667,0.016304,-0.008305,-0.002193,1.679151,0.027641,4,1
19967,'2026/07/05 21:19:48:333',161,0.310067,0.446593,0.013462,-0.00669,-0.002193,1.679151,0.022441,4,1
19968,'2026/07/05 21:19:48:449',161,0.299272,0.446593,0.01188,-0.004513,-0.002193,1.679151,0.022441,4,1
19969,'2026/07/05 21:19:48:559',161,0.295998,0.442018,0.01188,-0.002285,-0.002193,1.679151,0.019122,4,1
19970,'2026/07/05 21:19:48:675',161,0.29259,0.438168,0.01188,-0.000257,-0.002193,1.679151,0.019122,4,1
19971,'2026/07/05 21:19:48:780',161,0.299512,0.438168,0.01188,0.003,0.000617,1.679151,0.019122,4,1
19972,'2026/07/05 21:19:48:883',161,0.308584,0.441979,0.01188,0.004793,0.000617,1.679151,0.019122,4,1
19973,'2026/07/05 21:19:49:007',161,0.323093,0.450696,0.015219,0.006976,0.004396,1.679151,0.025641,4,1
19974,'2026/07/05 21:19:49:100',161,0.337272,0.460432,0.015219,0.006976,0.004396,1.703071,0.025641,4,1
19975,'2026/07/05 21:19:49:223',161,0.348582,0.468361,0.012453,0.004955,0.004396,1.703071,0.021184,4,1
19976,'2026/07/05 21:19:49:336',161,0.35237,0.471619,0.012453,0.002843,0.002217,1.703071,0.021184,4,1
19977,'2026/07/05 21:19:49:446',161,0.357074,0.471619,0.014669,-0.001755,-0.002093,1.703071,0.024725,4,1
19978,'2026/07/05 21:19:49:561',161,0.349533,0.466768,0.014669,-0.003449,-0.002093,1.703071,0.024725,4,1
19979,'2026/07/05 21:19:49:675',161,0.338212,0.460702,0.016441,-0.007403,-0.002093,1.703071,0.024725,4,1
19980,'2026/07/05 21:19:49:783',161,0.323056,0.455205,0.0149,-0.007403,-0.002093,1.703071,0.024725,4,1
19981,'2026/07/05 21:19:49:905',161,0.309613,0.451636,0.012457,-0.007403,-0.002093,1.68104,0.020781,4,1
19982,'2026/07/05 21:19:50:010',161,0.301764,0.447338,0.012457,-0.004442,-0.002093,1.68104,0.020781,4,1
19983,'2026/07/05 21:19:50:114',161,0.297924,0.443728,0.012457,-0.002541,-0.002093,1.68104,0.020781,4,1
19984,'2026/07/05 21:19:50:220',161,0.301379,0.443728,0.012457,0.003567,-0.002093,1.68104,0.020781,4,1
19985,'2026/07/05 21:19:50:327',161,0.311481,0.443728,0.014126,0.005222,-0.000178,1.68104,0.020781,4,1
19986,'2026/07/05 21:19:50:435',161,0.325402,0.447669,0.01689,0.008094,0.004564,1.68104,0.028593,4,1
19987,'2026/07/05 21:19:50:558',161,0.341789,0.457567,0.01689,0.008094,0.004564,1.704,0.028593,4,1
19988,'2026/07/05 21:19:50:670',161,0.356163,0.467809,0.014765,0.008094,0.004564,1.704,0.025233,4,1
